[-3985.0, -2329.0, -1472.0, -5075.0, -2278.0, -2158.0, -1447.0, -3565.0, -3219.0, -376.0, -1363.0, -1418.0, -2201.0, -3907.0, -1485.0, -4332.0]
[-474.0, -376.0, -1227.0, -2424.0, -1242.0, -1205.0, -1157.0, -2057.0, -1524.0, -1489.0, -981.0, -1381.0, -1229.0, -1321.0, -1912.0, -1287.0]
[-374.0, -376.0, -2272.0, -571.0, -1165.0, -1495.0, -1165.0, -1192.0, -1365.0, -603.0, -431.0, -3235.0, -1125.0, -479.0, -1288.0, -474.0]
[-210.0, -197.0, -612.0, -2140.0, -374.0, -1420.0, -1602.0, -2304.0, -420.0, -398.0, -479.0, -1110.0, -372.0, -371.0, -376.0, -299.0]
[-203.0, -197.0, -1110.0, -1358.0, -554.0, -372.0, -1907.0, -430.0, -210.0, -205.0, -383.0, -310.0, -602.0, -586.0, -528.0, -208.0]
[-199.0, -197.0, -373.0, -199.0, -914.0, -421.0, -214.0, -1467.0, -218.0, -1171.0, -534.0, -203.0, -217.0, -1225.0, -204.0, -214.0]
[-166.0, -197.0, -225.0, -209.0, -458.0, -1066.0, -209.0, -199.0, -1200.0, -1210.0, -205.0, -205.0, -1199.0, -224.0, -208.0, -201.0]
[-32.0, -166.0, -216.0, -213.0, -913.0, -198.0, -199.0, -464.0, -214.0, -1206.0, -421.0, -224.0, -206.0, -207.0, -197.0, -206.0]
[-43.0, -32.0, -1047.0, -217.0, -166.0, -205.0, -153.0, -43.0, -43.0, -2214.0, -213.0, -209.0, -1141.0, -420.0, -197.0, -209.0]
[-43.0, -32.0, -252.0, -188.0, -184.0, -1391.0, -199.0, -202.0, -207.0, -252.0, -205.0, -2977.0, -52.0, -899.0, -244.0, -54.0]
[-43.0, -32.0, -576.0, -62.0, -713.0, -1114.0, -328.0, -44.0, -406.0, -195.0, -2001.0, -1503.0, -1085.0, -1277.0, -93.0, -211.0]
[-43.0, -32.0, -1316.0, -1369.0, -43.0, -1250.0, -85.0, -465.0, -76.0, -954.0, -329.0, -339.0, -54.0, -899.0, -317.0, -292.0]
[-43.0, -32.0, -2197.0, -1291.0, -83.0, -44.0, -2329.0, -116.0, -406.0, -2030.0, -1835.0, -1090.0, -492.0, -329.0, -266.0, -52.0]
[-43.0, -32.0, -62.0, -1385.0, -392.0, -2001.0, -877.0, -64.0, -2115.0, -3071.0, -43.0, -53.0, -3363.0, -1715.0, -218.0, -44.0]
[-43.0, -32.0, -44.0, -1122.0, -1255.0, -287.0, -55.0, -1046.0, -893.0, -2453.0, -177.0, -2621.0, -74.0, -54.0, -52.0, -43.0]
[-43.0, -32.0, -218.0, -2342.0, -1152.0, -1394.0, -1172.0, -65.0, -1174.0, -52.0, -63.0, -1323.0, -84.0, -899.0, -260.0, -44.0]
[-43.0, -32.0, -1252.0, -869.0, -43.0, -2195.0, -54.0, -222.0, -276.0, -52.0, -2121.0, -862.0, -925.0, -1369.0, -53.0, -187.0]
[-43.0, -32.0, -64.0, -64.0, -2264.0, -55.0, -391.0, -1526.0, -1527.0, -214.0, -1329.0, -43.0, -44.0, -1070.0, -211.0, -94.0]
[-43.0, -32.0, -2254.0, -1161.0, -2027.0, -492.0, -1127.0, -202.0, -2050.0, -551.0, -167.0, -63.0, -44.0, -53.0, -44.0, -52.0]
[-43.0, -32.0, -43.0, -197.0, -56.0, -198.0, -206.0, -66.0, -66.0, -959.0, -877.0, -1312.0, -85.0, -899.0, -54.0, -45.0]
[-43.0, -32.0, -93.0, -1161.0, -62.0, -55.0, -55.0, -44.0, -209.0, -1336.0, -1067.0, -93.0, -53.0, -53.0, -62.0, -52.0]
[-43.0, -32.0, -1613.0, -43.0, -45.0, -1463.0, -98.0, -84.0, -196.0, -64.0, -988.0, -54.0, -202.0, -54.0, -1050.0, -197.0]
[-43.0, -32.0, -1296.0, -1085.0, -2201.0, -62.0, -44.0, -54.0, -1029.0, -1067.0, -1751.0, -893.0, -396.0, -55.0, -62.0, -53.0]
[-43.0, -32.0, -1225.0, -1953.0, -1117.0, -899.0, -84.0, -1222.0, -4272.0, -43.0, -1352.0, -66.0, -1051.0, -217.0, -214.0, -43.0]
[-42.0, -32.0, -971.0, -1076.0, -43.0, -713.0, -2181.0, -54.0, -244.0, -222.0, -2341.0, -240.0, -1141.0, -53.0, -44.0, -54.0]
[-42.0, -32.0, -44.0, -213.0, -166.0, -1194.0, -63.0, -63.0, -208.0, -43.0, -1497.0, -1319.0, -1105.0, -43.0, -914.0, -44.0]
[-42.0, -32.0, -211.0, -185.0, -1065.0, -1057.0, -197.0, -53.0, -251.0, -198.0, -1527.0, -54.0, -52.0, -2168.0, -309.0, -54.0]
[-42.0, -32.0, -1150.0, -63.0, -1268.0, -56.0, -276.0, -43.0, -1360.0, -64.0, -2135.0, -54.0, -188.0, -44.0, -55.0, -43.0]
[-42.0, -32.0, -1293.0, -492.0, -53.0, -1224.0, -1136.0, -55.0, -55.0, -2008.0, -1238.0, -455.0, -1162.0, -1181.0, -62.0, -1030.0]
[-42.0, -32.0, -64.0, -948.0, -246.0, -1347.0, -43.0, -1280.0, -203.0, -1527.0, -44.0, -64.0, -54.0, -1299.0, -62.0, -43.0]
[-42.0, -32.0, -176.0, -204.0, -251.0, -56.0, -52.0, -54.0, -42.0, -443.0, -43.0, -1271.0, -43.0, -1440.0, -346.0, -1051.0]
[-42.0, -32.0, -1181.0, -994.0, -53.0, -1183.0, -43.0, -1277.0, -84.0, -948.0, -913.0, -54.0, -186.0, -227.0, -1074.0, -54.0]
[-42.0, -32.0, -940.0, -45.0, -43.0, -1967.0, -196.0, -186.0, -1178.0, -42.0, -53.0, -1160.0, -2107.0, -871.0, -64.0, -1188.0]
