[-2954.0, -6037.0, -3384.0, -2959.0, -2221.0, -3090.0, -2986.0, -5062.0, -1348.0, -3736.0, -5639.0, -5449.0, -2233.0, -2245.0, -1454.0, -2682.0]
[-1299.0, -1250.0, -2613.0, -1348.0, -3269.0, -1329.0, -1503.0, -3163.0, -3211.0, -2202.0, -3186.0, -4079.0, -2124.0, -1691.0, -1495.0, -2248.0]
[-500.0, -503.0, -1299.0, -1935.0, -1364.0, -1402.0, -2775.0, -4279.0, -1275.0, -3019.0, -646.0, -1987.0, -1314.0, -645.0, -1381.0, -1234.0]
[-439.0, -487.0, -500.0, -500.0, -500.0, -1476.0, -503.0, -1361.0, -1503.0, -514.0, -1437.0, -1217.0, -906.0, -491.0, -1333.0, -564.0]
[-439.0, -439.0, -487.0, -1413.0, -1364.0, -493.0, -542.0, -1544.0, -510.0, -1058.0, -511.0, -566.0, -520.0, -567.0, -1404.0, -500.0]
[-363.0, -439.0, -1961.0, -510.0, -1718.0, -1238.0, -592.0, -2150.0, -439.0, -570.0, -497.0, -505.0, -730.0, -509.0, -576.0, -510.0]
[-355.0, -363.0, -517.0, -433.0, -1392.0, -450.0, -508.0, -520.0, -2374.0, -511.0, -374.0, -2080.0, -365.0, -374.0, -439.0, -509.0]
[-353.0, -355.0, -374.0, -367.0, -465.0, -1248.0, -497.0, -497.0, -373.0, -363.0, -496.0, -467.0, -507.0, -1299.0, -442.0, -359.0]
[-353.0, -353.0, -3679.0, -434.0, -2406.0, -375.0, -376.0, -355.0, -363.0, -362.0, -355.0, -4004.0, -362.0, -2546.0, -432.0, -362.0]
[-353.0, -353.0, -366.0, -564.0, -1234.0, -366.0, -497.0, -1217.0, -1292.0, -2539.0, -1947.0, -2455.0, -361.0, -501.0, -361.0, -364.0]
[-353.0, -353.0, -2092.0, -355.0, -1238.0, -374.0, -355.0, -373.0, -378.0, -362.0, -376.0, -1484.0, -377.0, -365.0, -638.0, -377.0]
[-353.0, -353.0, -1193.0, -1926.0, -1403.0, -707.0, -364.0, -365.0, -362.0, -375.0, -2336.0, -362.0, -542.0, -1418.0, -365.0, -2334.0]
[-351.0, -233.0, -364.0, -353.0, -1480.0, -2237.0, -376.0, -1041.0, -364.0, -365.0, -364.0, -2196.0, -353.0, -385.0, -1553.0, -1238.0]
[-243.0, -233.0, -1217.0, -2273.0, -364.0, -1595.0, -1119.0, -351.0, -362.0, -1551.0, -1177.0, -488.0, -367.0, -2286.0, -357.0, -357.0]
[-243.0, -233.0, -1190.0, -1238.0, -367.0, -376.0, -365.0, -365.0, -376.0, -1455.0, -252.0, -1114.0, -355.0, -251.0, -243.0, -365.0]
[-235.0, -233.0, -989.0, -1909.0, -252.0, -357.0, -251.0, -242.0, -1278.0, -243.0, -2047.0, -264.0, -1119.0, -240.0, -253.0, -253.0]
[-223.0, -233.0, -2061.0, -253.0, -261.0, -252.0, -243.0, -2131.0, -243.0, -243.0, -241.0, -254.0, -241.0, -559.0, -252.0, -235.0]
[-222.0, -221.0, -242.0, -243.0, -232.0, -254.0, -233.0, -223.0, -437.0, -3216.0, -243.0, -2258.0, -232.0, -2188.0, -243.0, -231.0]
[-222.0, -221.0, -233.0, -394.0, -233.0, -231.0, -230.0, -233.0, -1575.0, -2276.0, -242.0, -224.0, -235.0, -1392.0, -241.0, -222.0]
[-222.0, -221.0, -233.0, -223.0, -1465.0, -906.0, -232.0, -364.0, -1097.0, -234.0, -233.0, -2295.0, -241.0, -2520.0, -235.0, -231.0]
[-222.0, -221.0, -235.0, -1622.0, -322.0, -1635.0, -226.0, -232.0, -233.0, -2422.0, -1063.0, -2155.0, -2345.0, -224.0, -231.0, -230.0]
[-222.0, -221.0, -1934.0, -906.0, -1041.0, -376.0, -419.0, -245.0, -2131.0, -1273.0, -1315.0, -235.0, -1929.0, -232.0, -233.0, -376.0]
[-222.0, -221.0, -222.0, -239.0, -233.0, -2113.0, -223.0, -243.0, -224.0, -243.0, -2353.0, -670.0, -231.0, -1342.0, -252.0, -236.0]
[-222.0, -221.0, -1388.0, -3584.0, -235.0, -243.0, -232.0, -1142.0, -232.0, -1277.0, -232.0, -230.0, -2216.0, -233.0, -1217.0, -234.0]
[-222.0, -221.0, -245.0, -243.0, -1367.0, -366.0, -242.0, -233.0, -2272.0, -2220.0, -243.0, -1273.0, -242.0, -224.0, -223.0, -322.0]
[-222.0, -221.0, -243.0, -244.0, -1481.0, -390.0, -2214.0, -251.0, -233.0, -234.0, -2267.0, -253.0, -231.0, -233.0, -366.0, -1041.0]
[-222.0, -221.0, -243.0, -818.0, -1312.0, -233.0, -235.0, -242.0, -1174.0, -243.0, -233.0, -1440.0, -240.0, -243.0, -396.0, -232.0]
[-222.0, -221.0, -2220.0, -230.0, -233.0, -1578.0, -235.0, -233.0, -1334.0, -232.0, -231.0, -243.0, -385.0, -254.0, -253.0, -233.0]
[-222.0, -221.0, -222.0, -3134.0, -232.0, -241.0, -243.0, -375.0, -243.0, -240.0, -2303.0, -233.0, -906.0, -1814.0, -241.0, -1097.0]
[-222.0, -221.0, -233.0, -2835.0, -235.0, -232.0, -495.0, -230.0, -380.0, -233.0, -252.0, -252.0, -233.0, -243.0, -355.0, -241.0]
[-222.0, -221.0, -2363.0, -2350.0, -243.0, -223.0, -243.0, -251.0, -232.0, -906.0, -990.0, -239.0, -233.0, -1323.0, -245.0, -245.0]
[-222.0, -221.0, -231.0, -818.0, -1041.0, -253.0, -1217.0, -233.0, -1333.0, -234.0, -233.0, -1675.0, -375.0, -233.0, -252.0, -222.0]
[-222.0, -221.0, -2119.0, -232.0, -242.0, -235.0, -2363.0, -906.0, -243.0, -1397.0, -235.0, -222.0, -243.0, -232.0, -223.0, -1818.0]
[-222.0, -221.0, -818.0, -1211.0, -376.0, -231.0, -1217.0, -1519.0, -364.0, -232.0, -1367.0, -233.0, -222.0, -233.0, -230.0, -243.0]
[-222.0, -221.0, -1097.0, -1181.0, -232.0, -231.0, -235.0, -386.0, -245.0, -1041.0, -2336.0, -1111.0, -230.0, -244.0, -223.0, -222.0]
[-222.0, -221.0, -1375.0, -367.0, -232.0, -235.0, -233.0, -1292.0, -233.0, -231.0, -232.0, -233.0, -1903.0, -4101.0, -1174.0, -233.0]
[-222.0, -221.0, -243.0, -1041.0, -1290.0, -223.0, -242.0, -365.0, -906.0, -233.0, -1149.0, -243.0, -3040.0, -1097.0, -231.0, -242.0]
